statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
71321;Annual debt of the overall public budget;STAG;Reference date;2014-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;425;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2016-12-31;DLAND;Länder;09;Bayern;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;8;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;;Total;258;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;x;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;2911;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;11763;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2014-12-31;DLAND;Länder;12;Brandenburg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;;Total;18616;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2016-12-31;DLAND;Länder;07;Rheinland-Pfalz;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;33262;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;5829;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;4823;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2014-12-31;DLAND;Länder;01;Schleswig-Holstein;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;14980;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;02;Hamburg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;46;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;02;Hamburg;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;4569;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;12;Brandenburg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;646;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;16047;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;05;Nordrhein-Westfalen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;20803;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;4983;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;62601;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;406;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;2162;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;15;Sachsen-Anhalt;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;5;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;07;Rheinland-Pfalz;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;31884;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2012-12-31;DLAND;Länder;16;Thüringen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;;Total;349;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;11108;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;3;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;650;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;0;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;22603;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;12758;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;15;Sachsen-Anhalt;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;;Total;312;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;12880;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;304;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;1204;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;15;Sachsen-Anhalt;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;11118;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;3948;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;09;Bayern;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;9519;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2016-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;180;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;131;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;16;Thüringen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;8865;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;16;Thüringen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;8029;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2022-12-31;DLAND;Länder;01;Schleswig-Holstein;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;2;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2016-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;590;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2016-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;6020;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2015-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;15;Sachsen-Anhalt;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;20543;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2012-12-31;DLAND;Länder;16;Thüringen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;12;Brandenburg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;1;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2022-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;158;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;;Total;35;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;x;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;09;Bayern;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;;Total;1937;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2012-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;4447;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;01;Schleswig-Holstein;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;909;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;05;Nordrhein-Westfalen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;19451;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;02;Hamburg;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;x;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;396;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2015-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;769;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;9095;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;;Total;8373;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2022-12-31;DLAND;Länder;07;Rheinland-Pfalz;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;02;Hamburg;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;;Total;10450;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2015-12-31;DLAND;Länder;15;Sachsen-Anhalt;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;20741;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2022-12-31;DLAND;Länder;05;Nordrhein-Westfalen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;179021;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;21602;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2016-12-31;DLAND;Länder;05;Nordrhein-Westfalen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;4375;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2012-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;5313;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;1;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2012-12-31;DLAND;Länder;16;Thüringen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2022-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;77964;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2013-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;569;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2013-12-31;DLAND;Länder;16;Thüringen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;4769;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2015-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;14153;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;7121;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;16;Thüringen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;368;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;02;Hamburg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;227;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
